CD_MUN,CD_UF,SIGLA_UF,NM_UF,NM_UF_NORM,NM_MUN,NM_MUN_NORM,REGIAO,lat,long
2515203,25,PB,Paraíba,PARAIBA,São Sebastião do Umbuzeiro,SAO SEBASTIAO DO UMBUZEIRO,NORDESTE,-8.15818630440252,-37.015002770755565
2515302,25,PB,Paraíba,PARAIBA,Sapé,SAPE,NORDESTE,-7.055393502274028,-35.19712847752713
2515401,25,PB,Paraíba,PARAIBA,São Vicente do Seridó,SAO VICENTE DO SERIDO,NORDESTE,-6.909000407063897,-36.450337869449385
2515500,25,PB,Paraíba,PARAIBA,Serra Branca,SERRA BRANCA,NORDESTE,-7.535296586835544,-36.707891946239414
2515609,25,PB,Paraíba,PARAIBA,Serra da Raiz,SERRA DA RAIZ,NORDESTE,-6.7051975728254085,-35.45281430641162
2515708,25,PB,Paraíba,PARAIBA,Serra Grande,SERRA GRANDE,NORDESTE,-7.22924047471023,-38.379509863770096
2515807,25,PB,Paraíba,PARAIBA,Serra Redonda,SERRA REDONDA,NORDESTE,-7.171541675074565,-35.66326918495484
2515906,25,PB,Paraíba,PARAIBA,Serraria,SERRARIA,NORDESTE,-6.833174543437677,-35.64414331951721
2515930,25,PB,Paraíba,PARAIBA,Sertãozinho,SERTAOZINHO,NORDESTE,-6.742393086767873,-35.42141646623305
2515971,25,PB,Paraíba,PARAIBA,Sobrado,SOBRADO,NORDESTE,-7.179799349698239,-35.25598650573876
2516003,25,PB,Paraíba,PARAIBA,Solânea,SOLANEA,NORDESTE,-6.752228208465744,-35.724872298246844
2516102,25,PB,Paraíba,PARAIBA,Soledade,SOLEDADE,NORDESTE,-7.10038602390051,-36.370600882774646
2516151,25,PB,Paraíba,PARAIBA,Sossêgo,SOSSEGO,NORDESTE,-6.723735338656554,-36.20991400734473
2516201,25,PB,Paraíba,PARAIBA,Sousa,SOUSA,NORDESTE,-6.739736340875035,-38.22521643152538
2516300,25,PB,Paraíba,PARAIBA,Sumé,SUME,NORDESTE,-7.678372880102908,-36.90061813959032
2516409,25,PB,Paraíba,PARAIBA,Tacima,TACIMA,NORDESTE,-6.5378227321380615,-35.51822726556411
2516508,25,PB,Paraíba,PARAIBA,Taperoá,TAPEROA,NORDESTE,-7.2208446390674,-36.83070050403133
2516607,25,PB,Paraíba,PARAIBA,Tavares,TAVARES,NORDESTE,-7.5998291303000345,-37.89210225388924
2516706,25,PB,Paraíba,PARAIBA,Teixeira,TEIXEIRA,NORDESTE,-7.245538808562,-37.24032452690819
2516755,25,PB,Paraíba,PARAIBA,Tenório,TENORIO,NORDESTE,-6.961254998634417,-36.626482797861264
2516805,25,PB,Paraíba,PARAIBA,Triunfo,TRIUNFO,NORDESTE,-6.605603403128463,-38.572259287281206
2516904,25,PB,Paraíba,PARAIBA,Uiraúna,UIRAUNA,NORDESTE,-6.510847095769069,-38.39163784730992
2517001,25,PB,Paraíba,PARAIBA,Umbuzeiro,UMBUZEIRO,NORDESTE,-7.680852634190432,-35.73783553739114
2517100,25,PB,Paraíba,PARAIBA,Várzea,VARZEA,NORDESTE,-6.788524914684683,-37.0314219566045
2517209,25,PB,Paraíba,PARAIBA,Vieirópolis,VIEIROPOLIS,NORDESTE,-6.560229761966655,-38.268235811449976
2517407,25,PB,Paraíba,PARAIBA,Zabelê,ZABELE,NORDESTE,-8.076611450003941,-37.096251813428594
2600054,26,PE,Pernambuco,PERNAMBUCO,Abreu e Lima,ABREU E LIMA,NORDESTE,-7.879660790537477,-35.01914463022333
2600104,26,PE,Pernambuco,PERNAMBUCO,Afogados da Ingazeira,AFOGADOS DA INGAZEIRA,NORDESTE,-7.737103509425371,-37.62000379868249
2600203,26,PE,Pernambuco,PERNAMBUCO,Afrânio,AFRANIO,NORDESTE,-8.61892909945351,-41.00539529921661
2600302,26,PE,Pernambuco,PERNAMBUCO,Agrestina,AGRESTINA,NORDESTE,-8.456613768163754,-35.94524501334192
2600401,26,PE,Pernambuco,PERNAMBUCO,Água Preta,AGUA PRETA,NORDESTE,-8.729272848937384,-35.481849713847474
2600500,26,PE,Pernambuco,PERNAMBUCO,Águas Belas,AGUAS BELAS,NORDESTE,-9.087044537697057,-37.038648046810515
2600609,26,PE,Pernambuco,PERNAMBUCO,Alagoinha,ALAGOINHA,NORDESTE,-8.491934678566718,-36.755514805624
2600708,26,PE,Pernambuco,PERNAMBUCO,Aliança,ALIANCA,NORDESTE,-7.602575946653328,-35.193038954560556
2600807,26,PE,Pernambuco,PERNAMBUCO,Altinho,ALTINHO,NORDESTE,-8.490502612703036,-36.098971573031584
2600906,26,PE,Pernambuco,PERNAMBUCO,Amaraji,AMARAJI,NORDESTE,-8.365021185545805,-35.46545948338671
2601003,26,PE,Pernambuco,PERNAMBUCO,Angelim,ANGELIM,NORDESTE,-8.891502833701455,-36.27676883927336
2601052,26,PE,Pernambuco,PERNAMBUCO,Araçoiaba,ARACOIABA,NORDESTE,-7.793234130311211,-35.07612418632816
2601102,26,PE,Pernambuco,PERNAMBUCO,Araripina,ARARIPINA,NORDESTE,-7.607948419524962,-40.4848040960826
2601201,26,PE,Pernambuco,PERNAMBUCO,Arcoverde,ARCOVERDE,NORDESTE,-8.383889070515929,-37.00554783302838
2601300,26,PE,Pernambuco,PERNAMBUCO,Barra de Guabiraba,BARRA DE GUABIRABA,NORDESTE,-8.41817744531278,-35.63380449305518
2601409,26,PE,Pernambuco,PERNAMBUCO,Barreiros,BARREIROS,NORDESTE,-8.820186157572692,-35.258599693309094
2601508,26,PE,Pernambuco,PERNAMBUCO,Belém de Maria,BELEM DE MARIA,NORDESTE,-8.605070005088095,-35.81559427670583
2601607,26,PE,Pernambuco,PERNAMBUCO,Belém do São Francisco,BELEM DO SAO FRANCISCO,NORDESTE,-8.58356410494143,-38.98193984729899
2601706,26,PE,Pernambuco,PERNAMBUCO,Belo Jardim,BELO JARDIM,NORDESTE,-8.258927781780615,-36.405117311247245
2601805,26,PE,Pernambuco,PERNAMBUCO,Betânia,BETANIA,NORDESTE,-8.265292407177153,-37.98765294627343
2601904,26,PE,Pernambuco,PERNAMBUCO,Bezerros,BEZERROS,NORDESTE,-8.218033238354382,-35.78215413828499
2602001,26,PE,Pernambuco,PERNAMBUCO,Bodocó,BODOCO,NORDESTE,-7.656367910525572,-39.96512484913745
2602100,26,PE,Pernambuco,PERNAMBUCO,Bom Conselho,BOM CONSELHO,NORDESTE,-9.202697516216753,-36.684038062602426
2602209,26,PE,Pernambuco,PERNAMBUCO,Bom Jardim,BOM JARDIM,NORDESTE,-7.78678509827825,-35.58852233592476
2602308,26,PE,Pernambuco,PERNAMBUCO,Bonito,BONITO,NORDESTE,-8.4949542316739,-35.708542205082956
2602407,26,PE,Pernambuco,PERNAMBUCO,Brejão,BREJAO,NORDESTE,-9.02674818248838,-36.5298698292139
2602506,26,PE,Pernambuco,PERNAMBUCO,Brejinho,BREJINHO,NORDESTE,-7.336668041201886,-37.32087335909946
2602605,26,PE,Pernambuco,PERNAMBUCO,Brejo da Madre de Deus,BREJO DA MADRE DE DEUS,NORDESTE,-8.075643258224554,-36.281412947807574
2602704,26,PE,Pernambuco,PERNAMBUCO,Buenos Aires,BUENOS AIRES,NORDESTE,-7.737919264396975,-35.347239325766765
2602803,26,PE,Pernambuco,PERNAMBUCO,Buíque,BUIQUE,NORDESTE,-8.649993286872817,-37.12266790234411
2602902,26,PE,Pernambuco,PERNAMBUCO,Cabo de Santo Agostinho,CABO DE SANTO AGOSTINHO,NORDESTE,-8.26922015438854,-35.085919163414054
2603009,26,PE,Pernambuco,PERNAMBUCO,Cabrobó,CABROBO,NORDESTE,-8.386470358907346,-39.32942804536211
2603108,26,PE,Pernambuco,PERNAMBUCO,Cachoeirinha,CACHOEIRINHA,NORDESTE,-8.484928149536366,-36.29094469750845
2603207,26,PE,Pernambuco,PERNAMBUCO,Caetés,CAETES,NORDESTE,-8.803950780392851,-36.65918714160619
2603306,26,PE,Pernambuco,PERNAMBUCO,Calçado,CALCADO,NORDESTE,-8.750575293786063,-36.321753954223844
2603405,26,PE,Pernambuco,PERNAMBUCO,Calumbi,CALUMBI,NORDESTE,-8.0039158553596,-38.07868286973047
2603454,26,PE,Pernambuco,PERNAMBUCO,Camaragibe,CAMARAGIBE,NORDESTE,-7.9867755217085605,-34.99581177808373
2603504,26,PE,Pernambuco,PERNAMBUCO,Camocim de São Félix,CAMOCIM DE SAO FELIX,NORDESTE,-8.34999800120491,-35.772065865877536
2603603,26,PE,Pernambuco,PERNAMBUCO,Camutanga,CAMUTANGA,NORDESTE,-7.43391106173669,-35.29918671756342
2603702,26,PE,Pernambuco,PERNAMBUCO,Canhotinho,CANHOTINHO,NORDESTE,-8.89322585478186,-36.176904137884925
2603801,26,PE,Pernambuco,PERNAMBUCO,Capoeiras,CAPOEIRAS,NORDESTE,-8.686659075577507,-36.59917160231768
2603900,26,PE,Pernambuco,PERNAMBUCO,Carnaíba,CARNAIBA,NORDESTE,-7.796230227352321,-37.72716027864601
2603926,26,PE,Pernambuco,PERNAMBUCO,Carnaubeira da Penha,CARNAUBEIRA DA PENHA,NORDESTE,-8.409193736289723,-38.72153189667873
2604007,26,PE,Pernambuco,PERNAMBUCO,Carpina,CARPINA,NORDESTE,-7.819468556117516,-35.30591607403036
2604106,26,PE,Pernambuco,PERNAMBUCO,Caruaru,CARUARU,NORDESTE,-8.180522959922238,-36.016634840104246
2604155,26,PE,Pernambuco,PERNAMBUCO,Casinhas,CASINHAS,NORDESTE,-7.756380605815804,-35.72138272074855
2604205,26,PE,Pernambuco,PERNAMBUCO,Catende,CATENDE,NORDESTE,-8.675535251462563,-35.73093627833577
2604304,26,PE,Pernambuco,PERNAMBUCO,Cedro,CEDRO,NORDESTE,-7.743823254562917,-39.203737983693365
2604403,26,PE,Pernambuco,PERNAMBUCO,Chã de Alegria,CHA DE ALEGRIA,NORDESTE,-7.999399764393124,-35.22220664522955
2604502,26,PE,Pernambuco,PERNAMBUCO,Chã Grande,CHA GRANDE,NORDESTE,-8.229565294338279,-35.47399612899669
2604601,26,PE,Pernambuco,PERNAMBUCO,Condado,CONDADO,NORDESTE,-7.596312953705797,-35.09867744221483
2604700,26,PE,Pernambuco,PERNAMBUCO,Correntes,CORRENTES,NORDESTE,-9.114711894811144,-36.338679259297514
2604809,26,PE,Pernambuco,PERNAMBUCO,Cortês,CORTES,NORDESTE,-8.433059490519904,-35.53011965867693
2604908,26,PE,Pernambuco,PERNAMBUCO,Cumaru,CUMARU,NORDESTE,-8.039952669972278,-35.72077207808034
2605004,26,PE,Pernambuco,PERNAMBUCO,Cupira,CUPIRA,NORDESTE,-8.583010169567084,-35.93137602064919
2605103,26,PE,Pernambuco,PERNAMBUCO,Custódia,CUSTODIA,NORDESTE,-8.173842179879738,-37.681554560315355
2605152,26,PE,Pernambuco,PERNAMBUCO,Dormentes,DORMENTES,NORDESTE,-8.496155343615142,-40.62007262897394
2605202,26,PE,Pernambuco,PERNAMBUCO,Escada,ESCADA,NORDESTE,-8.369739785909902,-35.26457176398592
2605301,26,PE,Pernambuco,PERNAMBUCO,Exu,EXU,NORDESTE,-7.516023000053353,-39.748231862443255
2605400,26,PE,Pernambuco,PERNAMBUCO,Feira Nova,FEIRA NOVA,NORDESTE,-7.952893393452635,-35.38324071567357
2605459,26,PE,Pernambuco,PERNAMBUCO,Fernando de Noronha,FERNANDO DE NORONHA,NORDESTE,-3.8543351388834557,-32.42409009704822
2605509,26,PE,Pernambuco,PERNAMBUCO,Ferreiros,FERREIROS,NORDESTE,-7.478456677397446,-35.24458837481382
2605608,26,PE,Pernambuco,PERNAMBUCO,Flores,FLORES,NORDESTE,-7.939923175779557,-37.894764090057095
2605707,26,PE,Pernambuco,PERNAMBUCO,Floresta,FLORESTA,NORDESTE,-8.566892830149582,-38.31084430878224
2605806,26,PE,Pernambuco,PERNAMBUCO,Frei Miguelinho,FREI MIGUELINHO,NORDESTE,-7.935086561329168,-35.88499624744244
2605905,26,PE,Pernambuco,PERNAMBUCO,Gameleira,GAMELEIRA,NORDESTE,-8.61247271008118,-35.39308466734527
2606002,26,PE,Pernambuco,PERNAMBUCO,Garanhuns,GARANHUNS,NORDESTE,-8.929088284628023,-36.50113558049257
2606101,26,PE,Pernambuco,PERNAMBUCO,Glória do Goitá,GLORIA DO GOITA,NORDESTE,-8.012684819131993,-35.338237455361586
2606200,26,PE,Pernambuco,PERNAMBUCO,Goiana,GOIANA,NORDESTE,-7.59687576539248,-34.94249516076409
2606309,26,PE,Pernambuco,PERNAMBUCO,Granito,GRANITO,NORDESTE,-7.78846361688103,-39.69433750491804
2606408,26,PE,Pernambuco,PERNAMBUCO,Gravatá,GRAVATA,NORDESTE,-8.199401598573575,-35.56361797649291
2606507,26,PE,Pernambuco,PERNAMBUCO,Iati,IATI,NORDESTE,-9.143470859198107,-36.90105653112425
2606606,26,PE,Pernambuco,PERNAMBUCO,Ibimirim,IBIMIRIM,NORDESTE,-8.58586970187295,-37.61065455829875
2606705,26,PE,Pernambuco,PERNAMBUCO,Ibirajuba,IBIRAJUBA,NORDESTE,-8.613398171450418,-36.20142020977672
2606804,26,PE,Pernambuco,PERNAMBUCO,Igarassu,IGARASSU,NORDESTE,-7.81750964606075,-34.96032020242705
2606903,26,PE,Pernambuco,PERNAMBUCO,Iguaracy,IGUARACY,NORDESTE,-7.845560777317941,-37.40313709601242
2607000,26,PE,Pernambuco,PERNAMBUCO,Inajá,INAJA,NORDESTE,-8.805512824512792,-37.83743035761778
2607109,26,PE,Pernambuco,PERNAMBUCO,Ingazeira,INGAZEIRA,NORDESTE,-7.7138868592192695,-37.416136521674744
2607208,26,PE,Pernambuco,PERNAMBUCO,Ipojuca,IPOJUCA,NORDESTE,-8.437176274271527,-35.08892931116564
2607307,26,PE,Pernambuco,PERNAMBUCO,Ipubi,IPUBI,NORDESTE,-7.497860269788513,-40.21739762463949
2607406,26,PE,Pernambuco,PERNAMBUCO,Itacuruba,ITACURUBA,NORDESTE,-8.749276948713385,-38.72856271834214
2607505,26,PE,Pernambuco,PERNAMBUCO,Itaíba,ITAIBA,NORDESTE,-8.984327687567008,-37.295818592113356
2607604,26,PE,Pernambuco,PERNAMBUCO,Ilha de Itamaracá,ILHA DE ITAMARACA,NORDESTE,-7.759545470826247,-34.854412092571636
2607653,26,PE,Pernambuco,PERNAMBUCO,Itambé,ITAMBE,NORDESTE,-7.449903329388187,-35.13426654055
2607703,26,PE,Pernambuco,PERNAMBUCO,Itapetim,ITAPETIM,NORDESTE,-7.398693500651708,-37.143052267938835
2607752,26,PE,Pernambuco,PERNAMBUCO,Itapissuma,ITAPISSUMA,NORDESTE,-7.745149803286439,-34.90679814864058
2607802,26,PE,Pernambuco,PERNAMBUCO,Itaquitinga,ITAQUITINGA,NORDESTE,-7.686384286938314,-35.032561483014234
2607901,26,PE,Pernambuco,PERNAMBUCO,Jaboatão dos Guararapes,JABOATAO DOS GUARARAPES,NORDESTE,-8.152158991182898,-35.003349881825734
2607950,26,PE,Pernambuco,PERNAMBUCO,Jaqueira,JAQUEIRA,NORDESTE,-8.74331025357171,-35.80782902901392
2608008,26,PE,Pernambuco,PERNAMBUCO,Jataúba,JATAUBA,NORDESTE,-8.05520910524409,-36.53386304323383
2608057,26,PE,Pernambuco,PERNAMBUCO,Jatobá,JATOBA,NORDESTE,-9.20775488074206,-38.21378817995203
2608107,26,PE,Pernambuco,PERNAMBUCO,João Alfredo,JOAO ALFREDO,NORDESTE,-7.86098648674127,-35.592385214928946
2608206,26,PE,Pernambuco,PERNAMBUCO,Joaquim Nabuco,JOAQUIM NABUCO,NORDESTE,-8.56243642641387,-35.54504979461442
2608255,26,PE,Pernambuco,PERNAMBUCO,Jucati,JUCATI,NORDESTE,-8.744044597275627,-36.45959199439965
2608305,26,PE,Pernambuco,PERNAMBUCO,Jupi,JUPI,NORDESTE,-8.715359494763737,-36.39401917864707
2608404,26,PE,Pernambuco,PERNAMBUCO,Jurema,JUREMA,NORDESTE,-8.75542868607915,-36.1427466761888
2608453,26,PE,Pernambuco,PERNAMBUCO,Lagoa do Carro,LAGOA DO CARRO,NORDESTE,-7.852588449605914,-35.33672416003589
2608503,26,PE,Pernambuco,PERNAMBUCO,Lagoa de Itaenga,LAGOA DE ITAENGA,NORDESTE,-7.90924093629305,-35.29484427505994
2608602,26,PE,Pernambuco,PERNAMBUCO,Lagoa do Ouro,LAGOA DO OURO,NORDESTE,-9.162191790597184,-36.46516169157218
2608701,26,PE,Pernambuco,PERNAMBUCO,Lagoa dos Gatos,LAGOA DOS GATOS,NORDESTE,-8.68236572682014,-35.89558359399008
2608750,26,PE,Pernambuco,PERNAMBUCO,Lagoa Grande,LAGOA GRANDE,NORDESTE,-8.777204707108496,-40.22303087302598
2608800,26,PE,Pernambuco,PERNAMBUCO,Lajedo,LAJEDO,NORDESTE,-8.677954099100452,-36.286293936499405
2608909,26,PE,Pernambuco,PERNAMBUCO,Limoeiro,LIMOEIRO,NORDESTE,-7.8477403580945175,-35.44786991166525
2609006,26,PE,Pernambuco,PERNAMBUCO,Macaparana,MACAPARANA,NORDESTE,-7.52766545849298,-35.45021054565733
2609105,26,PE,Pernambuco,PERNAMBUCO,Machados,MACHADOS,NORDESTE,-7.703376950353477,-35.50028789738306
2609154,26,PE,Pernambuco,PERNAMBUCO,Manari,MANARI,NORDESTE,-8.892936676361474,-37.55423088431145
2609204,26,PE,Pernambuco,PERNAMBUCO,Maraial,MARAIAL,NORDESTE,-8.834209064716763,-35.761710555706166
2609303,26,PE,Pernambuco,PERNAMBUCO,Mirandiba,MIRANDIBA,NORDESTE,-8.157508352928222,-38.73606325000794
2609402,26,PE,Pernambuco,PERNAMBUCO,Moreno,MORENO,NORDESTE,-8.14404152515087,-35.14629532737967
2609501,26,PE,Pernambuco,PERNAMBUCO,Nazaré da Mata,NAZARE DA MATA,NORDESTE,-7.737195643275303,-35.233168599465316
2609600,26,PE,Pernambuco,PERNAMBUCO,Olinda,OLINDA,NORDESTE,-7.9931004410400925,-34.866365182920134
2609709,26,PE,Pernambuco,PERNAMBUCO,Orobó,OROBO,NORDESTE,-7.705931604104489,-35.59868783540909
2609808,26,PE,Pernambuco,PERNAMBUCO,Orocó,OROCO,NORDESTE,-8.472115125603132,-39.59107317797308
2609907,26,PE,Pernambuco,PERNAMBUCO,Ouricuri,OURICURI,NORDESTE,-7.965979232583071,-40.16447098271135
2610004,26,PE,Pernambuco,PERNAMBUCO,Palmares,PALMARES,NORDESTE,-8.656488461820466,-35.630434140022665
2610103,26,PE,Pernambuco,PERNAMBUCO,Palmeirina,PALMEIRINA,NORDESTE,-9.01141337028723,-36.27785214797783
2610202,26,PE,Pernambuco,PERNAMBUCO,Panelas,PANELAS,NORDESTE,-8.665102276029021,-36.049141159254
2610301,26,PE,Pernambuco,PERNAMBUCO,Paranatama,PARANATAMA,NORDESTE,-8.893941481341892,-36.707112065773366
2610400,26,PE,Pernambuco,PERNAMBUCO,Parnamirim,PARNAMIRIM,NORDESTE,-8.160028906789735,-39.77002630187423
2610509,26,PE,Pernambuco,PERNAMBUCO,Passira,PASSIRA,NORDESTE,-8.012462648678206,-35.546302048453825
2610608,26,PE,Pernambuco,PERNAMBUCO,Paudalho,PAUDALHO,NORDESTE,-7.905582823260062,-35.155072406494575
2610707,26,PE,Pernambuco,PERNAMBUCO,Paulista,PAULISTA,NORDESTE,-7.9281551261712275,-34.883410200317655
2610806,26,PE,Pernambuco,PERNAMBUCO,Pedra,PEDRA,NORDESTE,-8.697077348745426,-36.899896005967435
2610905,26,PE,Pernambuco,PERNAMBUCO,Pesqueira,PESQUEIRA,NORDESTE,-8.391893680327907,-36.735292392705695
2611002,26,PE,Pernambuco,PERNAMBUCO,Petrolândia,PETROLANDIA,NORDESTE,-8.899330210853872,-38.30789389574296
2611101,26,PE,Pernambuco,PERNAMBUCO,Petrolina,PETROLINA,NORDESTE,-9.01979446863865,-40.572359064496645
2611200,26,PE,Pernambuco,PERNAMBUCO,Poção,POCAO,NORDESTE,-8.224733921759851,-36.71130188782692
2611309,26,PE,Pernambuco,PERNAMBUCO,Pombos,POMBOS,NORDESTE,-8.181695153452667,-35.387278042718584
2611408,26,PE,Pernambuco,PERNAMBUCO,Primavera,PRIMAVERA,NORDESTE,-8.326938996143289,-35.390928651371446
2611507,26,PE,Pernambuco,PERNAMBUCO,Quipapá,QUIPAPA,NORDESTE,-8.836064519454103,-36.02867955910541
2611533,26,PE,Pernambuco,PERNAMBUCO,Quixaba,QUIXABA,NORDESTE,-7.71760989635462,-37.84907387897207
2611606,26,PE,Pernambuco,PERNAMBUCO,Recife,RECIFE,NORDESTE,-8.039344937294405,-34.93308626898766
2611705,26,PE,Pernambuco,PERNAMBUCO,Riacho das Almas,RIACHO DAS ALMAS,NORDESTE,-8.081950814635098,-35.882899620149004
2611804,26,PE,Pernambuco,PERNAMBUCO,Ribeirão,RIBEIRAO,NORDESTE,-8.504556722027116,-35.36646026274067
2611903,26,PE,Pernambuco,PERNAMBUCO,Rio Formoso,RIO FORMOSO,NORDESTE,-8.675068960004872,-35.21815016976165
2612000,26,PE,Pernambuco,PERNAMBUCO,Sairé,SAIRE,NORDESTE,-8.302739442759934,-35.68447446185668
2612109,26,PE,Pernambuco,PERNAMBUCO,Salgadinho,SALGADINHO,NORDESTE,-7.9161449464336595,-35.593818440758355
2612208,26,PE,Pernambuco,PERNAMBUCO,Salgueiro,SALGUEIRO,NORDESTE,-8.129180804564882,-39.089814928599296
2612307,26,PE,Pernambuco,PERNAMBUCO,Saloá,SALOA,NORDESTE,-8.991600000651262,-36.7389457437544
2612406,26,PE,Pernambuco,PERNAMBUCO,Sanharó,SANHARO,NORDESTE,-8.364786503328972,-36.54948257971241
2612455,26,PE,Pernambuco,PERNAMBUCO,Santa Cruz,SANTA CRUZ,NORDESTE,-8.291218561475814,-40.302303522671515
2612471,26,PE,Pernambuco,PERNAMBUCO,Santa Cruz da Baixa Verde,SANTA CRUZ DA BAIXA VERDE,NORDESTE,-7.849491554129547,-38.17571193402619
2612505,26,PE,Pernambuco,PERNAMBUCO,Santa Cruz do Capibaribe,SANTA CRUZ DO CAPIBARIBE,NORDESTE,-7.889567564809837,-36.32529470078833
2612554,26,PE,Pernambuco,PERNAMBUCO,Santa Filomena,SANTA FILOMENA,NORDESTE,-8.223650606650219,-40.5714776750107
2612604,26,PE,Pernambuco,PERNAMBUCO,Santa Maria da Boa Vista,SANTA MARIA DA BOA VISTA,NORDESTE,-8.629740254263844,-39.91431784556195
2612703,26,PE,Pernambuco,PERNAMBUCO,Santa Maria do Cambucá,SANTA MARIA DO CAMBUCA,NORDESTE,-7.824747913676803,-35.882896953927805
2612802,26,PE,Pernambuco,PERNAMBUCO,Santa Terezinha,SANTA TEREZINHA,NORDESTE,-7.430442167340974,-37.436516703434044
2612901,26,PE,Pernambuco,PERNAMBUCO,São Benedito do Sul,SAO BENEDITO DO SUL,NORDESTE,-8.809267052999031,-35.90670754047151
2613008,26,PE,Pernambuco,PERNAMBUCO,São Bento do Una,SAO BENTO DO UNA,NORDESTE,-8.53592002472639,-36.45063797247519
2613107,26,PE,Pernambuco,PERNAMBUCO,São Caitano,SAO CAITANO,NORDESTE,-8.328833698603987,-36.148003705732975
2613206,26,PE,Pernambuco,PERNAMBUCO,São João,SAO JOAO,NORDESTE,-8.879888484775785,-36.37758936765527
2613305,26,PE,Pernambuco,PERNAMBUCO,São Joaquim do Monte,SAO JOAQUIM DO MONTE,NORDESTE,-8.455023762904917,-35.843949457139495
2613404,26,PE,Pernambuco,PERNAMBUCO,São José da Coroa Grande,SAO JOSE DA COROA GRANDE,NORDESTE,-8.86549853448768,-35.18518921227387
2613503,26,PE,Pernambuco,PERNAMBUCO,São José do Belmonte,SAO JOSE DO BELMONTE,NORDESTE,-7.865761522286036,-38.7456670156678
2613602,26,PE,Pernambuco,PERNAMBUCO,São José do Egito,SAO JOSE DO EGITO,NORDESTE,-7.526504580076616,-37.274168985539184
2613701,26,PE,Pernambuco,PERNAMBUCO,São Lourenço da Mata,SAO LOURENCO DA MATA,NORDESTE,-8.023095646043084,-35.103874012281686
2613800,26,PE,Pernambuco,PERNAMBUCO,São Vicente Férrer,SAO VICENTE FERRER,NORDESTE,-7.605439253621046,-35.48983011209899
2613909,26,PE,Pernambuco,PERNAMBUCO,Serra Talhada,SERRA TALHADA,NORDESTE,-8.036099954804273,-38.369728098920845
2614006,26,PE,Pernambuco,PERNAMBUCO,Serrita,SERRITA,NORDESTE,-7.850019545503118,-39.38156934347284
2614105,26,PE,Pernambuco,PERNAMBUCO,Sertânia,SERTANIA,NORDESTE,-8.210559735673758,-37.33708243620258
2614204,26,PE,Pernambuco,PERNAMBUCO,Sirinhaém,SIRINHAEM,NORDESTE,-8.571893575973407,-35.172082974718805
2614303,26,PE,Pernambuco,PERNAMBUCO,Moreilândia,MOREILANDIA,NORDESTE,-7.618140826294053,-39.52255094241917
2614402,26,PE,Pernambuco,PERNAMBUCO,Solidão,SOLIDAO,NORDESTE,-7.584851002286741,-37.651329108967495
2614501,26,PE,Pernambuco,PERNAMBUCO,Surubim,SURUBIM,NORDESTE,-7.891853867794054,-35.754514814407706
2614600,26,PE,Pernambuco,PERNAMBUCO,Tabira,TABIRA,NORDESTE,-7.577637435410369,-37.513160206012834
2614709,26,PE,Pernambuco,PERNAMBUCO,Tacaimbó,TACAIMBO,NORDESTE,-8.347996112340173,-36.27015716166703
2614808,26,PE,Pernambuco,PERNAMBUCO,Tacaratu,TACARATU,NORDESTE,-8.956799059056362,-38.076491495136885
2614857,26,PE,Pernambuco,PERNAMBUCO,Tamandaré,TAMANDARE,NORDESTE,-8.745744511288601,-35.23002845846934
2615003,26,PE,Pernambuco,PERNAMBUCO,Taquaritinga do Norte,TAQUARITINGA DO NORTE,NORDESTE,-7.869437855637777,-36.13045511356739
2615102,26,PE,Pernambuco,PERNAMBUCO,Terezinha,TEREZINHA,NORDESTE,-9.07755561849242,-36.63084086886792
2615201,26,PE,Pernambuco,PERNAMBUCO,Terra Nova,TERRA NOVA,NORDESTE,-8.157690423010296,-39.39746217828531
2615300,26,PE,Pernambuco,PERNAMBUCO,Timbaúba,TIMBAUBA,NORDESTE,-7.534549842711365,-35.341539334510315
2615409,26,PE,Pernambuco,PERNAMBUCO,Toritama,TORITAMA,NORDESTE,-7.999021594344428,-36.055725391064605
2615508,26,PE,Pernambuco,PERNAMBUCO,Tracunhaém,TRACUNHAEM,NORDESTE,-7.759842206019159,-35.161112097730616
2615607,26,PE,Pernambuco,PERNAMBUCO,Trindade,TRINDADE,NORDESTE,-7.72779917395403,-40.29500468836443
2615706,26,PE,Pernambuco,PERNAMBUCO,Triunfo,TRIUNFO,NORDESTE,-7.8498537017558245,-38.06662862812799
2615805,26,PE,Pernambuco,PERNAMBUCO,Tupanatinga,TUPANATINGA,NORDESTE,-8.683093649482442,-37.28037973881496
2615904,26,PE,Pernambuco,PERNAMBUCO,Tuparetama,TUPARETAMA,NORDESTE,-7.686344148694407,-37.26339096182725
2616001,26,PE,Pernambuco,PERNAMBUCO,Venturosa,VENTUROSA,NORDESTE,-8.614844147172642,-36.80520594215971
2616100,26,PE,Pernambuco,PERNAMBUCO,Verdejante,VERDEJANTE,NORDESTE,-7.975860461637696,-38.98908590241574
2616183,26,PE,Pernambuco,PERNAMBUCO,Vertente do Lério,VERTENTE DO LERIO,NORDESTE,-7.77764909749361,-35.81546826235355
2616209,26,PE,Pernambuco,PERNAMBUCO,Vertentes,VERTENTES,NORDESTE,-7.890059280592335,-35.98229928369845
2616308,26,PE,Pernambuco,PERNAMBUCO,Vicência,VICENCIA,NORDESTE,-7.659525991995754,-35.35722375285609
