name	pathogen	test_result	epiweek	0-4	19-29	29-39	39-49	4-9	49-59	59-69	69-79	80+	9-19
Brasil	BAC	Neg	2023-01-28	14	0	3	1	6	0	1	3	2	5
Brasil	FLUB	Pos	2023-01-28	1	1	2	1	3	1	0	0	0	2
Brasil	FLUA	Neg	2023-02-04	263	33	60	47	88	31	30	46	47	42
Brasil	BOCA	Pos	2023-02-04	0	0	0	0	0	0	0	0	0	0
Brasil	FLUB	Pos	2023-02-04	1	3	2	0	0	0	0	0	0	0
Brasil	ENTERO	Pos	2023-02-04	0	0	0	0	1	0	0	0	0	0
Brasil	FLUA	Pos	2023-02-04	3	2	7	6	14	0	3	3	0	9
Brasil	COVS	Neg	2023-02-04	17	2	2	0	5	0	2	0	5	4
Brasil	RINO	Neg	2023-02-04	10	1	1	0	1	0	2	0	3	3
Brasil	PARA	Neg	2023-02-04	15	2	2	0	6	0	2	0	5	4
Brasil	SC2	Neg	2023-02-04	252	35	61	46	99	28	32	40	43	45
Brasil	META	Pos	2023-02-04	4	0	0	0	0	0	1	0	0	0
Brasil	VSR	Neg	2023-02-04	190	30	65	50	97	28	31	47	45	50
Brasil	VSR	Pos	2023-02-04	70	2	1	2	1	2	2	1	0	1
Brasil	BAC	Neg	2023-02-04	17	2	2	0	6	0	2	0	5	4
Brasil	META	Neg	2023-02-04	13	2	2	0	6	0	1	0	5	4
Brasil	ADENO	Neg	2023-02-04	15	2	2	0	6	0	2	0	5	4
Brasil	RINO	Pos	2023-02-04	7	1	1	0	5	0	0	0	2	1
Brasil	ADENO	Pos	2023-02-04	2	0	0	0	0	0	0	0	0	0
Brasil	COVS	Pos	2023-02-04	0	0	0	0	1	0	0	0	0	0
Brasil	FLUB	Neg	2023-02-04	150	22	26	19	51	15	13	17	25	11
Brasil	PARA	Pos	2023-02-04	2	0	0	0	0	0	0	0	0	0
Brasil	SC2	Pos	2023-02-04	12	0	5	7	1	3	1	8	4	6
Brasil	BOCA	Neg	2023-02-04	5	1	2	0	1	0	1	0	2	1
Brasil	BAC	Pos	2023-02-04	0	0	0	0	0	0	0	0	0	0
Brasil	ENTERO	Neg	2023-02-04	5	1	2	0	0	0	1	0	2	1
Brasil	PARA	Pos	2023-02-11	4	0	0	0	2	0	0	0	0	1
Brasil	PARA	Neg	2023-02-11	18	1	4	1	15	3	1	5	2	10
Brasil	BAC	Neg	2023-02-11	22	1	4	1	17	3	1	5	2	11
Brasil	ENTERO	Pos	2023-02-11	0	0	0	0	1	0	0	0	0	0
Brasil	BOCA	Pos	2023-02-11	1	0	1	0	0	0	0	0	0	0
Brasil	VSR	Pos	2023-02-11	62	0	3	1	6	2	0	0	1	2
Brasil	RINO	Neg	2023-02-11	9	0	1	1	5	2	1	5	2	6
Brasil	BAC	Pos	2023-02-11	0	0	0	0	0	0	0	0	0	0
Brasil	COVS	Neg	2023-02-11	21	1	4	1	17	3	1	5	2	11
Brasil	FLUB	Pos	2023-02-11	1	1	4	1	4	1	0	0	1	5
Brasil	META	Neg	2023-02-11	21	1	4	1	17	2	1	4	2	11
Brasil	FLUA	Neg	2023-02-11	363	30	54	61	165	26	19	45	53	87
Brasil	ENTERO	Neg	2023-02-11	8	0	3	1	5	2	1	4	2	1
Brasil	SC2	Pos	2023-02-11	13	2	7	15	6	2	3	3	14	10
Brasil	FLUB	Neg	2023-02-11	196	9	21	16	69	12	8	22	17	30
Brasil	RINO	Pos	2023-02-11	13	1	3	0	12	1	0	0	0	5
Brasil	COVS	Pos	2023-02-11	1	0	0	0	0	0	0	0	0	0
Brasil	META	Pos	2023-02-11	1	0	0	0	0	1	0	1	0	0
Brasil	FLUA	Pos	2023-02-11	2	2	5	7	13	5	1	0	3	23
Brasil	VSR	Neg	2023-02-11	301	32	56	67	172	29	20	43	54	107
Brasil	ADENO	Pos	2023-02-11	1	0	0	0	0	0	0	0	0	1
Brasil	SC2	Neg	2023-02-11	352	30	51	52	170	29	17	42	41	98
Brasil	ADENO	Neg	2023-02-11	21	1	4	1	17	3	1	5	2	10
Brasil	BOCA	Neg	2023-02-11	7	0	2	1	6	2	1	4	2	1
Brasil	VSR	Neg	2023-02-18	381	28	55	69	264	44	51	61	42	157
Brasil	SC2	Pos	2023-02-18	18	2	5	12	5	11	12	6	6	10
Brasil	VSR	Pos	2023-02-18	85	0	5	2	14	1	1	2	3	3
Brasil	ADENO	Pos	2023-02-18	4	0	0	0	0	0	1	0	0	0
Brasil	ENTERO	Neg	2023-02-18	5	0	0	1	3	0	3	2	3	0
Brasil	META	Pos	2023-02-18	3	0	0	0	0	0	1	0	0	0
Brasil	RINO	Pos	2023-02-18	22	0	0	0	10	0	0	0	0	5
Brasil	PARA	Pos	2023-02-18	3	0	0	0	1	0	0	0	0	0
Brasil	PARA	Neg	2023-02-18	36	0	0	2	16	0	3	3	3	8
Brasil	FLUA	Neg	2023-02-18	461	25	59	68	254	45	47	62	45	140
Brasil	BOCA	Pos	2023-02-18	1	0	0	0	0	0	0	0	0	0
Brasil	FLUA	Pos	2023-02-18	5	3	1	3	24	0	5	1	0	20
Brasil	FLUB	Pos	2023-02-18	5	2	7	3	8	1	0	0	1	6
Brasil	BAC	Neg	2023-02-18	39	0	0	2	17	0	3	3	3	8
Brasil	RINO	Neg	2023-02-18	17	0	0	2	7	0	3	3	3	3
Brasil	FLUB	Neg	2023-02-18	278	13	26	26	139	22	26	26	23	52
Brasil	SC2	Neg	2023-02-18	447	26	55	59	272	33	39	57	39	149
Brasil	COVS	Neg	2023-02-18	38	0	0	2	16	0	3	3	3	7
Brasil	BOCA	Neg	2023-02-18	4	0	0	1	3	0	3	2	3	0
Brasil	BAC	Pos	2023-02-18	0	0	0	0	0	0	0	0	0	0
Brasil	META	Neg	2023-02-18	36	0	0	2	17	0	2	3	3	8
Brasil	ENTERO	Pos	2023-02-18	0	0	0	0	0	0	0	0	0	0
Brasil	COVS	Pos	2023-02-18	1	0	0	0	1	0	0	0	0	1
Brasil	ADENO	Neg	2023-02-18	35	0	0	2	17	0	2	3	3	8
Brasil	ENTERO	Neg	2023-02-25	7	0	4	0	0	1	2	2	3	1
Brasil	PARA	Pos	2023-02-25	2	1	0	0	1	0	0	0	0	0
Brasil	FLUB	Pos	2023-02-25	4	3	5	2	9	0	0	0	0	5
Brasil	COVS	Pos	2023-02-25	0	1	1	0	0	0	0	0	0	0
Brasil	RINO	Neg	2023-02-25	14	0	4	1	5	2	2	2	3	5
Brasil	SC2	Pos	2023-02-25	22	8	10	17	1	14	11	9	19	5
Brasil	FLUB	Neg	2023-02-25	239	17	33	28	90	26	22	18	40	30
Brasil	ADENO	Pos	2023-02-25	2	1	0	0	0	0	0	0	0	0
Brasil	COVS	Neg	2023-02-25	27	0	3	1	11	3	2	2	4	8
Brasil	PARA	Neg	2023-02-25	25	0	4	1	10	3	2	2	4	8
Brasil	BAC	Pos	2023-02-25	0	1	0	0	0	0	0	0	0	0
Brasil	ADENO	Neg	2023-02-25	25	0	4	1	11	3	2	2	4	8
Brasil	SC2	Neg	2023-02-25	362	27	53	59	174	33	32	34	61	75
Brasil	BOCA	Pos	2023-02-25	1	1	0	0	0	0	0	0	0	0
Brasil	VSR	Pos	2023-02-25	96	3	3	2	6	0	2	1	4	0
Brasil	FLUA	Neg	2023-02-25	377	33	57	70	156	42	45	43	76	65
Brasil	ENTERO	Pos	2023-02-25	0	1	0	0	0	1	0	0	0	0
Brasil	VSR	Neg	2023-02-25	284	33	61	74	166	45	43	42	75	82
Brasil	RINO	Pos	2023-02-25	13	1	0	0	6	1	0	0	1	3
Brasil	META	Neg	2023-02-25	22	0	3	1	11	3	1	1	2	6
Brasil	BOCA	Neg	2023-02-25	6	0	4	0	0	2	2	2	3	1
Brasil	FLUA	Pos	2023-02-25	7	3	7	6	19	5	0	0	4	17
Brasil	BAC	Neg	2023-02-25	27	0	4	1	11	3	2	2	4	8
Brasil	META	Pos	2023-02-25	5	1	1	0	0	0	1	1	2	2
Brasil	META	Pos	2023-03-04	6	0	1	0	0	0	0	0	1	0
Brasil	BOCA	Neg	2023-03-04	9	0	2	2	2	2	1	1	5	0
Brasil	VSR	Pos	2023-03-04	83	2	0	1	6	6	1	2	1	1
Brasil	BAC	Neg	2023-03-04	26	0	2	2	11	2	1	2	6	9
Brasil	ADENO	Pos	2023-03-04	1	0	0	0	0	0	0	0	0	0
Brasil	RINO	Pos	2023-03-04	9	0	0	1	4	0	0	0	0	4
Brasil	ENTERO	Pos	2023-03-04	1	0	0	0	0	0	0	0	0	0
Brasil	PARA	Neg	2023-03-04	24	0	2	2	10	1	1	1	6	9
Brasil	RINO	Neg	2023-03-04	19	0	2	1	7	2	1	2	6	5
Brasil	BAC	Pos	2023-03-04	2	0	0	0	0	0	0	0	0	0
Brasil	BOCA	Pos	2023-03-04	0	0	0	0	0	0	0	0	0	0
Brasil	COVS	Pos	2023-03-04	0	0	0	0	0	0	0	0	0	1
Brasil	META	Neg	2023-03-04	22	0	1	2	11	2	1	2	5	9
Brasil	FLUA	Pos	2023-03-04	13	9	14	7	33	7	0	1	1	18
Brasil	FLUB	Pos	2023-03-04	8	5	6	9	5	1	1	2	1	11
Brasil	PARA	Pos	2023-03-04	4	0	0	0	1	1	0	1	0	0
Brasil	FLUA	Neg	2023-03-04	393	47	83	96	130	55	57	64	71	79
Brasil	ADENO	Neg	2023-03-04	27	0	2	2	11	2	1	2	6	9
Brasil	COVS	Neg	2023-03-04	28	0	2	2	11	2	1	2	6	8
Brasil	FLUB	Neg	2023-03-04	217	31	30	38	64	27	26	27	37	30
Brasil	VSR	Neg	2023-03-04	319	53	96	101	155	56	54	63	71	96
Brasil	SC2	Pos	2023-03-04	24	4	14	14	6	10	15	16	19	6
Brasil	ENTERO	Neg	2023-03-04	8	0	2	2	2	2	1	1	5	0
Brasil	SC2	Neg	2023-03-04	378	51	81	88	157	51	43	48	52	89
Brasil	COVS	Pos	2023-03-11	0	0	0	0	0	0	0	0	0	0
Brasil	PARA	Pos	2023-03-11	4	0	0	0	1	0	0	0	0	0
Brasil	META	Neg	2023-03-11	32	1	2	2	10	0	1	0	4	11
Brasil	RINO	Neg	2023-03-11	24	1	2	2	4	0	1	0	4	5
Brasil	BOCA	Neg	2023-03-11	9	1	2	1	3	0	1	0	4	3
Brasil	ENTERO	Pos	2023-03-11	3	0	0	0	0	0	0	0	0	0
Brasil	RINO	Pos	2023-03-11	11	0	0	0	7	0	0	0	0	6
Brasil	VSR	Neg	2023-03-11	361	48	109	87	195	45	54	56	72	120
Brasil	BAC	Pos	2023-03-11	0	0	0	0	0	0	0	0	0	0
Brasil	VSR	Pos	2023-03-11	94	0	2	1	4	1	0	2	4	4
Brasil	FLUA	Pos	2023-03-11	18	3	16	14	30	10	4	2	2	26
Brasil	META	Pos	2023-03-11	3	0	0	0	1	0	0	0	0	0
Brasil	FLUB	Neg	2023-03-11	252	17	30	29	73	21	26	22	37	36
Brasil	PARA	Neg	2023-03-11	31	1	2	2	10	0	1	0	4	11
Brasil	FLUB	Pos	2023-03-11	6	4	8	3	13	0	1	0	0	12
Brasil	SC2	Neg	2023-03-11	440	42	101	70	190	35	37	49	55	109
Brasil	BOCA	Pos	2023-03-11	0	0	0	0	0	0	0	0	0	0
Brasil	ADENO	Neg	2023-03-11	30	1	2	2	11	0	1	0	4	11
Brasil	ADENO	Pos	2023-03-11	5	0	0	0	0	0	0	0	0	0
Brasil	COVS	Neg	2023-03-11	35	1	2	2	11	0	1	0	4	11
Brasil	FLUA	Neg	2023-03-11	437	45	95	74	169	36	50	56	74	98
Brasil	SC2	Pos	2023-03-11	13	6	9	16	8	11	17	9	21	12
Brasil	ENTERO	Neg	2023-03-11	6	1	2	1	3	0	1	0	4	3
Brasil	BAC	Neg	2023-03-11	35	1	2	2	11	0	1	0	4	11
Brasil	FLUA	Pos	2023-03-18	6	5	7	8	29	5	3	2	1	30
Brasil	COVS	Pos	2023-03-18	1	0	2	0	0	2	0	0	0	0
Brasil	ADENO	Neg	2023-03-18	41	0	2	1	11	3	1	4	1	10
Brasil	SC2	Neg	2023-03-18	480	37	60	69	209	55	42	40	39	126
Brasil	SC2	Pos	2023-03-18	23	4	15	17	6	14	10	7	18	1
Brasil	FLUB	Pos	2023-03-18	9	4	4	10	13	0	0	0	0	8
Brasil	FLUB	Neg	2023-03-18	298	22	40	20	79	35	19	23	27	39
Brasil	BOCA	Pos	2023-03-18	1	0	3	0	0	3	0	1	0	0
Brasil	RINO	Pos	2023-03-18	22	0	3	0	6	3	0	1	1	4
Brasil	ADENO	Pos	2023-03-18	1	0	3	0	2	3	0	0	0	0
Brasil	VSR	Neg	2023-03-18	379	41	79	89	211	67	52	45	57	125
Brasil	RINO	Neg	2023-03-18	20	0	2	1	7	3	1	3	0	6
Brasil	FLUA	Neg	2023-03-18	501	36	73	81	190	69	50	45	57	96
Brasil	PARA	Neg	2023-03-18	39	0	3	1	13	4	1	4	1	10
Brasil	META	Neg	2023-03-18	36	0	3	1	12	3	0	3	1	9
Brasil	VSR	Pos	2023-03-18	128	0	1	0	8	7	1	2	1	1
Brasil	META	Pos	2023-03-18	6	0	2	0	1	3	1	1	0	1
Brasil	PARA	Pos	2023-03-18	3	0	2	0	0	2	0	0	0	0
Brasil	COVS	Neg	2023-03-18	41	0	3	1	13	4	1	4	1	10
Brasil	ENTERO	Pos	2023-03-18	0	0	3	0	1	3	0	0	0	0
Brasil	BAC	Pos	2023-03-18	1	0	3	0	2	4	0	0	0	0
Brasil	ENTERO	Neg	2023-03-18	6	0	2	1	2	2	1	4	0	1
Brasil	BOCA	Neg	2023-03-18	5	0	2	1	3	2	1	3	0	1
Brasil	BAC	Neg	2023-03-18	41	0	2	1	11	2	1	4	1	10
Brasil	BOCA	Pos	2023-03-25	0	0	0	0	0	0	0	0	0	0
Brasil	META	Neg	2023-03-25	30	4	3	0	15	1	2	7	4	10
Brasil	META	Pos	2023-03-25	4	0	0	0	2	0	0	2	0	0
Brasil	RINO	Neg	2023-03-25	16	4	2	0	11	1	1	8	4	6
Brasil	ENTERO	Pos	2023-03-25	1	0	0	0	0	0	0	0	0	0
Brasil	SC2	Neg	2023-03-25	637	35	87	104	286	50	46	75	51	151
Brasil	ADENO	Neg	2023-03-25	29	4	3	0	16	1	2	9	4	10
Brasil	RINO	Pos	2023-03-25	18	0	1	0	6	0	1	1	0	4
Brasil	FLUA	Neg	2023-03-25	639	38	93	107	245	53	56	80	70	122
Brasil	SC2	Pos	2023-03-25	22	4	13	19	6	11	11	11	20	9
Brasil	PARA	Neg	2023-03-25	28	4	3	0	15	1	2	9	4	10
Brasil	COVS	Neg	2023-03-25	34	4	3	0	17	1	2	9	4	10
Brasil	ENTERO	Neg	2023-03-25	2	4	2	0	1	1	2	7	3	1
Brasil	PARA	Pos	2023-03-25	6	0	0	0	2	0	0	0	0	0
Brasil	BAC	Neg	2023-03-25	34	4	3	0	17	1	2	9	4	10
Brasil	BAC	Pos	2023-03-25	0	0	0	0	0	0	0	0	0	0
Brasil	FLUA	Pos	2023-03-25	22	2	8	17	47	8	2	8	1	38
Brasil	VSR	Neg	2023-03-25	471	40	98	123	279	59	55	84	66	156
Brasil	FLUB	Neg	2023-03-25	405	23	39	48	123	32	31	41	37	61
Brasil	BOCA	Neg	2023-03-25	3	4	2	0	1	1	2	7	3	1
Brasil	FLUB	Pos	2023-03-25	12	9	6	11	27	3	1	1	0	15
Brasil	ADENO	Pos	2023-03-25	5	0	0	0	1	0	0	0	0	0
Brasil	COVS	Pos	2023-03-25	0	0	0	0	0	0	0	0	0	0
Brasil	VSR	Pos	2023-03-25	190	0	3	1	11	2	3	4	5	4
Brasil	FLUB	Neg	2023-04-01	431	44	62	52	129	47	43	40	45	70
Brasil	BAC	Neg	2023-04-01	50	0	3	7	11	3	3	4	7	16
Brasil	COVS	Pos	2023-04-01	1	0	0	0	0	0	0	0	0	0
Brasil	SC2	Pos	2023-04-01	23	12	20	17	4	14	12	6	15	11
Brasil	BOCA	Pos	2023-04-01	0	0	0	0	0	0	0	0	0	0
Brasil	BOCA	Neg	2023-04-01	10	0	4	6	0	2	3	4	7	2
Brasil	FLUB	Pos	2023-04-01	13	5	21	12	23	3	0	0	2	38
Brasil	FLUA	Neg	2023-04-01	751	57	128	105	254	65	67	65	80	161
Brasil	COVS	Neg	2023-04-01	52	0	4	7	11	3	3	4	7	16
Brasil	META	Pos	2023-04-01	3	0	0	0	0	0	0	0	0	1
Brasil	FLUA	Pos	2023-04-01	15	7	28	15	85	9	6	8	6	43
Brasil	VSR	Neg	2023-04-01	563	62	153	117	328	72	72	70	82	192
Brasil	PARA	Pos	2023-04-01	7	0	0	0	1	0	1	0	0	0
Brasil	SC2	Neg	2023-04-01	736	52	134	104	333	59	61	67	69	193
Brasil	ENTERO	Pos	2023-04-01	1	0	0	0	0	0	0	0	0	0
Brasil	ADENO	Pos	2023-04-01	6	0	0	0	0	0	0	0	0	0
Brasil	VSR	Pos	2023-04-01	203	2	3	3	10	2	1	3	4	11
Brasil	PARA	Neg	2023-04-01	46	0	4	7	10	3	2	4	7	16
Brasil	RINO	Neg	2023-04-01	28	0	4	6	8	3	3	4	7	13
Brasil	RINO	Pos	2023-04-01	25	0	0	1	3	0	0	0	0	3
Brasil	ADENO	Neg	2023-04-01	47	0	4	7	11	3	3	4	7	16
Brasil	BAC	Pos	2023-04-01	3	0	1	0	0	0	0	0	0	0
Brasil	ENTERO	Neg	2023-04-01	9	0	4	6	0	2	3	4	7	2
Brasil	META	Neg	2023-04-01	50	0	4	7	11	3	3	4	7	15
Brasil	ADENO	Neg	2023-04-08	28	6	4	6	19	0	6	2	3	15
Brasil	ADENO	Pos	2023-04-08	1	0	0	0	1	0	0	0	0	0
Brasil	BOCA	Pos	2023-04-08	0	1	0	0	0	0	0	0	0	0
Brasil	FLUA	Neg	2023-04-08	642	49	106	101	223	56	58	69	81	127
Brasil	FLUB	Neg	2023-04-08	423	38	57	50	121	38	39	41	45	76
Brasil	ENTERO	Neg	2023-04-08	5	4	4	4	0	0	5	2	3	0
Brasil	SC2	Neg	2023-04-08	660	54	114	105	265	62	51	63	72	172
Brasil	FLUA	Pos	2023-04-08	38	8	17	24	45	11	6	5	6	45
Brasil	ENTERO	Pos	2023-04-08	2	0	0	0	0	0	0	0	0	0
Brasil	META	Neg	2023-04-08	26	6	4	5	19	0	5	2	2	15
Brasil	PARA	Pos	2023-04-08	3	0	0	0	0	0	0	0	0	0
Brasil	BOCA	Neg	2023-04-08	7	3	4	4	0	0	5	2	3	0
Brasil	BAC	Pos	2023-04-08	4	0	0	2	0	0	0	0	0	0
Brasil	SC2	Pos	2023-04-08	11	3	9	17	2	5	13	11	15	0
Brasil	PARA	Neg	2023-04-08	26	6	4	6	20	0	6	2	3	15
Brasil	VSR	Pos	2023-04-08	187	3	8	5	11	3	1	1	1	2
Brasil	RINO	Neg	2023-04-08	19	5	4	6	10	0	5	2	3	9
Brasil	VSR	Neg	2023-04-08	493	54	115	120	257	64	63	73	86	170
Brasil	COVS	Neg	2023-04-08	26	6	4	6	18	0	6	2	3	15
Brasil	BAC	Neg	2023-04-08	25	6	4	4	20	0	6	2	3	15
Brasil	RINO	Pos	2023-04-08	10	1	0	0	10	0	1	0	0	6
Brasil	COVS	Pos	2023-04-08	3	0	0	0	2	0	0	0	0	0
Brasil	META	Pos	2023-04-08	3	0	0	1	1	0	1	0	1	0
Brasil	FLUB	Pos	2023-04-08	8	7	9	14	19	0	1	1	3	29
Brasil	ADENO	Neg	2023-04-15	31	3	5	6	14	4	8	3	13	14
Brasil	PARA	Pos	2023-04-15	6	1	0	0	2	0	0	0	1	3
Brasil	RINO	Neg	2023-04-15	20	3	5	6	10	4	6	3	13	11
Brasil	FLUB	Neg	2023-04-15	393	44	75	54	112	51	42	39	59	64
Brasil	ADENO	Pos	2023-04-15	2	1	0	0	0	0	0	0	0	0
Brasil	COVS	Neg	2023-04-15	33	2	5	6	14	4	8	3	12	13
Brasil	SC2	Pos	2023-04-15	8	5	6	10	2	9	10	7	14	4
Brasil	BOCA	Pos	2023-04-15	0	0	0	0	0	0	1	0	0	0
Brasil	BOCA	Neg	2023-04-15	11	1	5	6	9	4	7	3	13	2
Brasil	ENTERO	Neg	2023-04-15	10	1	4	6	9	4	8	3	13	2
Brasil	PARA	Neg	2023-04-15	27	3	5	6	12	4	8	3	12	11
Brasil	FLUA	Pos	2023-04-15	39	9	27	21	65	12	5	6	6	39
Brasil	ENTERO	Pos	2023-04-15	1	0	1	0	0	0	0	0	0	0
Brasil	BAC	Neg	2023-04-15	31	4	5	6	14	4	8	3	12	14
Brasil	VSR	Neg	2023-04-15	453	67	128	126	258	79	62	67	98	134
Brasil	BAC	Pos	2023-04-15	2	0	0	0	0	0	0	0	1	0
Brasil	SC2	Neg	2023-04-15	627	65	127	121	271	71	60	64	86	134
Brasil	FLUA	Neg	2023-04-15	599	62	107	111	209	69	67	65	94	100
Brasil	RINO	Pos	2023-04-15	13	1	0	0	4	0	2	0	0	3
Brasil	VSR	Pos	2023-04-15	185	4	6	6	16	2	10	4	2	5
Brasil	META	Neg	2023-04-15	31	3	4	6	13	4	8	3	12	12
Brasil	META	Pos	2023-04-15	2	1	1	0	1	0	0	0	1	2
Brasil	FLUB	Pos	2023-04-15	11	8	18	16	25	2	2	2	6	17
Brasil	COVS	Pos	2023-04-15	0	2	0	0	0	0	0	0	1	1
Brasil	COVS	Neg	2023-04-22	32	1	5	5	14	4	2	5	5	8
Brasil	ENTERO	Neg	2023-04-22	7	0	5	5	2	4	2	5	5	1
Brasil	PARA	Pos	2023-04-22	5	0	0	0	0	0	0	0	0	0
Brasil	FLUB	Neg	2023-04-22	378	38	70	61	116	49	45	50	38	75
Brasil	SC2	Neg	2023-04-22	611	47	122	129	241	79	64	78	58	150
Brasil	FLUA	Neg	2023-04-22	594	49	102	112	182	64	66	73	61	111
Brasil	BAC	Pos	2023-04-22	3	0	0	0	2	0	0	0	0	0
Brasil	ENTERO	Pos	2023-04-22	1	1	0	0	2	0	0	0	0	0
Brasil	SC2	Pos	2023-04-22	16	5	12	11	2	5	9	6	9	3
Brasil	VSR	Neg	2023-04-22	453	50	133	138	228	78	63	78	62	146
Brasil	ADENO	Pos	2023-04-22	6	0	0	0	1	0	0	0	0	0
Brasil	ADENO	Neg	2023-04-22	26	1	5	5	13	4	2	5	5	8
Brasil	VSR	Pos	2023-04-22	178	2	1	4	16	6	11	6	6	8
Brasil	COVS	Pos	2023-04-22	0	0	0	0	0	0	0	0	0	0
Brasil	FLUB	Pos	2023-04-22	9	5	11	12	17	3	3	3	2	14
Brasil	BOCA	Pos	2023-04-22	0	0	0	0	0	0	0	0	1	0
Brasil	META	Pos	2023-04-22	3	0	0	0	1	0	1	1	0	0
Brasil	META	Neg	2023-04-22	29	1	5	5	13	4	1	4	5	8
Brasil	FLUA	Pos	2023-04-22	37	3	32	30	62	20	8	11	7	43
Brasil	RINO	Neg	2023-04-22	19	1	4	2	10	4	2	4	5	7
Brasil	BAC	Neg	2023-04-22	29	1	5	5	12	4	2	5	5	8
Brasil	RINO	Pos	2023-04-22	13	0	1	3	4	0	0	1	0	1
Brasil	BOCA	Neg	2023-04-22	8	1	5	5	4	4	2	5	4	1
Brasil	PARA	Neg	2023-04-22	27	1	5	5	14	4	2	5	5	8
Brasil	FLUB	Pos	2023-04-29	17	6	8	15	15	3	0	0	2	14
Brasil	RINO	Pos	2023-04-29	12	0	0	0	7	1	0	0	0	2
Brasil	PARA	Neg	2023-04-29	25	0	7	8	16	9	13	6	5	11
Brasil	ENTERO	Pos	2023-04-29	1	0	0	0	1	0	0	0	0	0
Brasil	VSR	Pos	2023-04-29	169	0	5	6	9	6	10	6	4	10
Brasil	ADENO	Neg	2023-04-29	27	0	7	9	16	8	13	6	5	10
Brasil	META	Neg	2023-04-29	25	0	7	9	15	8	13	6	5	11
Brasil	BOCA	Pos	2023-04-29	0	0	0	0	1	0	0	0	0	0
Brasil	META	Pos	2023-04-29	6	0	0	0	2	1	0	0	0	0
Brasil	BAC	Neg	2023-04-29	27	0	7	8	15	8	12	6	5	11
Brasil	SC2	Neg	2023-04-29	635	61	145	188	286	102	84	84	86	169
Brasil	VSR	Neg	2023-04-29	485	66	152	197	281	113	80	94	97	160
Brasil	COVS	Pos	2023-04-29	1	0	0	0	0	0	0	0	0	0
Brasil	FLUB	Neg	2023-04-29	385	42	100	116	126	84	66	60	63	79
Brasil	ADENO	Pos	2023-04-29	4	0	0	0	1	1	0	0	0	1
Brasil	FLUA	Pos	2023-04-29	52	7	32	40	74	31	14	9	13	45
Brasil	ENTERO	Neg	2023-04-29	6	0	7	8	5	8	12	6	5	3
Brasil	RINO	Neg	2023-04-29	19	0	7	9	10	8	13	6	5	9
Brasil	BAC	Pos	2023-04-29	4	0	0	1	2	1	1	0	0	0
Brasil	BOCA	Neg	2023-04-29	7	0	7	8	5	8	12	6	5	3
Brasil	SC2	Pos	2023-04-29	15	5	11	14	1	14	6	13	14	0
Brasil	COVS	Neg	2023-04-29	30	0	7	9	17	9	13	6	5	11
Brasil	PARA	Pos	2023-04-29	6	0	0	1	1	0	0	0	0	0
Brasil	FLUA	Neg	2023-04-29	602	59	125	163	216	88	76	91	88	125
Brasil	COVS	Pos	2023-05-06	2	0	0	1	1	0	0	0	1	0
Brasil	SC2	Pos	2023-05-06	2	6	6	16	2	8	10	9	1	0
Brasil	RINO	Pos	2023-05-06	11	1	2	1	9	0	0	0	1	2
Brasil	VSR	Pos	2023-05-06	140	0	7	1	11	4	4	6	4	2
Brasil	ADENO	Pos	2023-05-06	4	0	0	0	0	0	0	0	0	0
Brasil	ENTERO	Neg	2023-05-06	9	5	10	9	6	1	8	7	8	0
Brasil	BOCA	Pos	2023-05-06	0	0	1	0	0	0	0	0	0	0
Brasil	ENTERO	Pos	2023-05-06	1	0	0	0	0	0	0	0	0	1
Brasil	PARA	Pos	2023-05-06	4	0	1	1	1	0	0	0	0	0
Brasil	VSR	Neg	2023-05-06	509	76	161	198	263	96	89	99	97	153
Brasil	BOCA	Neg	2023-05-06	10	5	9	9	6	1	8	7	8	1
Brasil	FLUA	Neg	2023-05-06	604	67	128	157	202	77	81	88	91	98
Brasil	SC2	Neg	2023-05-06	645	69	159	180	268	92	81	96	98	153
Brasil	PARA	Neg	2023-05-06	31	6	9	9	23	2	8	8	8	8
Brasil	META	Pos	2023-05-06	6	0	1	0	0	0	0	0	1	0
Brasil	COVS	Neg	2023-05-06	33	6	10	9	23	2	8	8	7	8
Brasil	FLUB	Pos	2023-05-06	10	12	13	9	19	6	0	0	2	17
Brasil	BAC	Pos	2023-05-06	3	0	3	0	2	0	0	0	1	0
Brasil	RINO	Neg	2023-05-06	24	5	8	9	15	2	8	8	7	6
Brasil	FLUB	Neg	2023-05-06	388	52	89	109	124	63	56	69	60	68
Brasil	BAC	Neg	2023-05-06	32	6	7	10	22	2	8	8	7	8
Brasil	ADENO	Neg	2023-05-06	31	6	10	10	24	2	8	8	8	8
Brasil	META	Neg	2023-05-06	29	6	9	10	24	2	8	8	7	8
Brasil	FLUA	Pos	2023-05-06	45	9	40	42	72	23	12	17	10	57
Brasil	SC2	Pos	2023-05-13	17	6	8	11	1	4	17	9	5	5
Brasil	FLUA	Pos	2023-05-13	43	7	31	41	55	24	18	22	9	64
Brasil	FLUB	Neg	2023-05-13	366	61	119	107	116	72	86	72	65	99
Brasil	RINO	Pos	2023-05-13	11	5	2	1	3	0	0	0	0	5
Brasil	FLUB	Pos	2023-05-13	10	8	16	9	17	6	3	1	0	11
Brasil	ENTERO	Neg	2023-05-13	14	5	4	5	4	5	5	4	3	6
Brasil	PARA	Pos	2023-05-13	4	2	1	0	0	0	1	0	0	0
